key,query,title,doi,venue,year,type,author0,source,problem_claimed,mechanism,hidden_assumptions,fixed_variables,ignored_failures,novelty_pressure,open_questions
b864d397b5df951f1624a0023d9742cae0dc5bf0,modular robot failure propagation,Development of modular autonomous robot platform for underwater applications,10.13180/rane.2022.23.04.19,"Robotics, Automation and Non-Destructive Evaluation",2023,proceedings-article,A. S. A. Doss,crossref,,,,,,,
867ac999c9570bb01d2c48fc37b1d66d5b10fa4d,modular robot failure propagation,"Long-life, modular robot cable guiding systems",10.1108/ir.2005.04932cad.002,Industrial Robot: An International Journal,2014,journal-article,,crossref,,,,,,,
c3dfbd6c11b89470a6c49a637aec997b299c7764,modular robot failure propagation,MiniBibot:A Miniature Modular Biped Robot with Multi-locomotion Modes,10.3724/sp.j.1218.2012.00176,Robot,2015,journal-article,Haifei ZHU,crossref,,,,,,,
6817aa9cf203f64b0dc20e8f292af110542b6336,modular robot failure propagation,Design of a modular mobile multi robot system: ULGEN (universal-generative robot),10.1109/acirs.2016.7556179,2016 Asia-Pacific Conference on Intelligent Robot Systems (ACIRS),2016,proceedings-article,Hasan Ercan,crossref,,,,,,,
99847582d5312c43989ca426006ca6962b51bd73,modular robot failure propagation,On the feasibility of developing a description language for modular robot,10.5353/th_b2915019,,2012,dissertation,Qiong Wu,crossref,,,,,,,
8ee0ff8a311dbc710145038a471b68dabbff0eba,modular robot failure propagation,Design and Simulation of Robot Manipulators Using a Modular Hardware-in-the-loop Platform,10.5772/6214,Robot Manipulators,2012,book-chapter,Adrian Martin,crossref,,,,,,,
fb7a448e67f727e567826e6412c0214b2da64ccb,modular robot failure propagation,Development of modular and reconfigurable robot with multiple working modes,10.32920/ryerson.14657178.v1,,2021,posted-content,Xiaojia He,crossref,,,,,,,
c7e4b43e787c4b7f905e3e2bff7a273265a2ce14,modular robot failure propagation,Development and multiple mode control of modular and reconfigurable robot,10.32920/ryerson.14661336.v1,,2021,posted-content,Hongwei Zhang,crossref,,,,,,,
d4386966f1bcabddd6a7012fcddce335e6b75634,modular robot failure propagation,Development of modular and reconfigurable robot with multiple working modes,10.32920/ryerson.14657178,,2021,posted-content,Xiaojia He,crossref,,,,,,,
a019b71e2657f5bde900969e79889fe7f80ff3fd,modular robot failure propagation,Design and Implementation of a Modular Human-Robot Interaction Framework,10.15368/theses.2021.108,,2024,dissertation,Michael J Juri,crossref,,,,,,,
a59539db552b6b0cb7f2ed15a8b09e1f6e3f0279,modular robot failure propagation,PetRo: Development of a modular pet robot,10.1109/roman.2014.6926299,The 23rd IEEE International Symposium on Robot and Human Interactive Communication,2014,proceedings-article,Ben Salem,crossref,,,,,,,
6b9167854c2d8f3f1966182e173894f61998f39e,modular robot failure propagation,Modular Robot Systems,10.1109/mra.2010.937859,IEEE Robotics &amp; Automation Magazine,2010,journal-article,Kyle Gilpin,crossref,,,,,,,
49e61f991b6f13961c15c5e294a19c6154131009,modular robot failure propagation,Design of Intestinal Modular Robot and Dynamics Analysis of Its Docking Mechanism,10.5220/0011918500003612,"Proceedings of the 3rd International Symposium on Automation, Information and Computing",2023,proceedings-article,Dasheng Liu,crossref,,,,,,,
ba78771872ac1def9a86f2510d923c713551c7f9,modular robot failure propagation,Robots Evolved from Non-Euclidean Composite Origami_supp1-3541913.mp4,10.1109/lra.2025.3541913/mm1,,2025,component,Jianguo Cai,crossref,,,,,,,
dd48a61960c88219df604a1dfcaf3a97a13b702b,modular robot failure propagation,Robot calibration based on nonlinear formulation for Modular Reconfigurable Robots (MRRs),10.32920/ryerson.14665476.v1,,2021,posted-content,Yu Lin,crossref,,,,,,,
6b3ce3f30547262e58815039e7620baf98a08236,modular robot failure propagation,Development and demonstration of a teleoperated modular robot system,10.2172/6768430,,2008,report,S. Tosunoglu,crossref,,,,,,,
83e8205c59fae942870e4b168ae27c1de654c8ff,modular robot failure propagation,HEDRA: A Bio-Inspired Modular Tensegrity Robot With Polyhedral Parallel Modules,10.26226/m.633f3e5d7db9eff49f6b12fa,,2022,posted-content,Danielle Corrigan,crossref,,,,,,,
126e91fe769e0e296e5d01d727a6b18faf352460,modular robot failure propagation,Active Vibration Control of a Modular Robot Combining a Back-Propagation Neural Network with a Genetic Algorithm,10.1177/1077546304045578,Journal of Vibration and Control,2017,journal-article,Yangmin Li,crossref,,,,,,,
4b8f867c2e3712d6427572387c4a6d209bf32c8e,modular robot failure propagation,Robot calibration based on nonlinear formulation for Modular Reconfigurable Robots (MRRs),10.32920/ryerson.14665476,,2021,posted-content,Yu Lin,crossref,,,,,,,
32d996826081f974596f592c1ce5a98623866e00,modular robot failure propagation,A Novel Modular Mobile Robot Prototype for Urban Search and Rescue,10.5772/6055,Service Robot Applications,2012,book-chapter,Houxiang Zhang,crossref,,,,,,,
e586a3e64d189a1815d8fa536dd355406384d1fa,modular robot failure propagation,Kineto-elastic analysis of modular robot systems with component model updating,10.32920/ryerson.14668383.v1,,2021,posted-content,Richard P. Mohamed,crossref,,,,,,,
cd01b70f3b3f0db204ec91a2d6d583811fe57131,modular robot failure propagation,,10.1117/12.2513967.6013934854001,,2019,component,,crossref,,,,,,,
8bc5e3e8f921b225f6ac60b5d3a7fd216921c260,modular robot failure propagation,A Multiple Working Mode Approach to Hammering With A Modular Reconfigurable Robot,10.32920/ryerson.14662677,,2021,posted-content,Vladyslav Romanyuk,crossref,,,,,,,
b04119c44c4009b6f54d0e0d491bea2cb98daed2,modular robot failure propagation,Modular Robot Representation,10.1007/978-981-16-5007-9_3,Research on Intelligent Manufacturing,2021,book-chapter,Guilin Yang,crossref,,,,,,,
b580b3c3aa942f5387c591d5f475cd7001f680d4,modular robot failure propagation,A Multiple Working Mode Approach to Hammering With A Modular Reconfigurable Robot,10.32920/ryerson.14662677.v1,,2021,posted-content,Vladyslav Romanyuk,crossref,,,,,,,
de0b6ea37506f7562c333f02c11c312991723e6a,modular robot failure propagation,The deformatron robot: a biologically inspired homogeneous modular robot,10.1109/robot.2006.1642082,"Proceedings 2006 IEEE International Conference on Robotics and Automation, 2006. ICRA 2006.",2006,proceedings-article,K. Stoy,crossref,,,,,,,
fe25a7f2ce0f4a66c7b5bef2843fd1d2f690760b,modular robot failure propagation,Module-based kinetostatic analysis and optimization of a modular reconfigurable robot,10.32920/ryerson.14653278,,2021,posted-content,Richard P. Mohamed,crossref,,,,,,,
1f7fd9a068816f9b0f832eef82777cc9e7ea4c9f,modular robot failure propagation,Kineto-elastic analysis of modular robot systems with component model updating,10.32920/ryerson.14668383,,2021,posted-content,Richard P. Mohamed,crossref,,,,,,,
04559dcb2fab61a834a5af04b060e8b40a9bfc78,modular robot failure propagation,,10.1117/12.2606834.6300250788001,,2022,component,,crossref,,,,,,,
59d9280b3ba0f32b0ac768636cfa0ee183730c07,modular robot failure propagation,Modular Robot Arm Design for Physical Human-Robot Interaction,10.1109/smc.2013.762,"2013 IEEE International Conference on Systems, Man, and Cybernetics",2014,proceedings-article,Ty Tremblay,crossref,,,,,,,
5a08e1009a5638b154fe5d923aa364170f46ae57,modular robot failure propagation,Module-based kinetostatic analysis and optimization of a modular reconfigurable robot,10.32920/ryerson.14653278.v1,,2021,posted-content,Richard P. Mohamed,crossref,,,,,,,
ec23537b506d7ffb995186026fea77f910898c3c,modular robot failure propagation,Failure Formulations in Modular Plasticity Models,10.2172/1762996,,2021,report,Brian Lester,crossref,,,,,,,
173a407e26a79c6158b2a465cf89e64362b263b7,modular robot failure propagation,Modular Serial Robot Kinematics,10.1007/978-981-16-5007-9_4,Research on Intelligent Manufacturing,2021,book-chapter,Guilin Yang,crossref,,,,,,,
8384e19e7f1a29da8f6b4659baa5d8e04b4735c9,modular robot failure propagation,Modular Serial Robot Dynamics,10.1007/978-981-16-5007-9_6,Research on Intelligent Manufacturing,2021,book-chapter,Guilin Yang,crossref,,,,,,,
87ec8ee8881f675b138129a3ab89037141136bbd,modular robot failure propagation,"Review for ""Modular, Multi-Robot Integration of Laboratories: An Autonomous Workflow for Solid-State Chemistry""",10.1039/d3sc06206f/v1/review1,,2023,peer-review,,crossref,,,,,,,
23a389225824c30f4d831a5bee5bac553f4d769b,modular robot failure propagation,Modular Parallel Robot Kinematics,10.1007/978-981-16-5007-9_8,Research on Intelligent Manufacturing,2021,book-chapter,Guilin Yang,crossref,,,,,,,
eb77ccda157119ec6670313e1734cd1d87cae9df,modular robot failure propagation,The HuGo Humanoid Project: A Modular Social Robot,10.1109/hri61500.2025.10974046,2025 20th ACM/IEEE International Conference on Human-Robot Interaction (HRI),2025,proceedings-article,Tamas Gabor,crossref,,,,,,,
7d95bead3b48a3a0c1bbd87f81ec4d9f8558d8b5,modular robot failure propagation,Development the electronic system of continues modular snake-like-robot,10.13180/clawar.2018.10-12.09.19,Robotics Transforming the Future,2021,proceedings-article,,crossref,,,,,,,
27c33dd9e9b6b1fe452c52aae90d87d61bab716e,modular robot failure propagation,New modular slip-ring assembly can match your needs,10.1108/ir.2000.04927cad.003,Industrial Robot: An International Journal,2014,journal-article,,crossref,,,,,,,
8107b18cc669ad5e488ee3c5399bfd58d16e0e4d,modular robot failure propagation,Development of Modular Humanoid Robot Based on Functionally Distributed Modular Robot Architecture,10.20965/jrm.2005.p0236,Journal of Robotics and Mechatronics,2016,journal-article,Tetsuya Taira,crossref,,,,,,,
85aab1904f6a48eb3bcc49e044d18d1b7cdb6331,modular robot failure propagation,Modular and Domain-guided Multi-robot Planning for Assembly Processes,10.5220/0007977205950604,"Proceedings of the 16th International Conference on Informatics in Control, Automation and Robotics",2019,proceedings-article,Ludwig Nägele,crossref,,,,,,,
39881544af4dc0a6136fdb1f161faa85a0108d6b,modular robot failure propagation,"Review for ""Modular, Multi-Robot Integration of Laboratories: An Autonomous Workflow for Solid-State Chemistry""",10.1039/d3sc06206f/v1/review2,,2023,peer-review,,crossref,,,,,,,
e4dd4f11172e4e60ff35c0674e8ba5c67f6d99a9,modular robot failure propagation,HUMANOID ROBOT - Modular-Joint Design of a TPINOKIO Bipedal Robot,10.5220/0003530301850190,"Proceedings of the 8th International Conference on Informatics in Control, Automation and Robotics",2011,proceedings-article,,crossref,,,,,,,
efd545ae84f0d9033836bf20e44cf5d9ed86f47d,modular robot failure propagation,Back from the Dead: Self-recovery Strategy for Modular Planetary Exploration Robots_supp5-3644668.mp4,10.1109/tase.2025.3644668/mm3,,2025,component,Ning Zhao,crossref,,,,,,,
f8e57931ced0d538545a02e0b729d2068a2639dd,modular robot failure propagation,MODULAR DISPOSAL TELEOPERATED ROBOT,10.1142/9789814374286_0043,Field Robotics,2012,proceedings-article,HERNANDO LEON RODRIGUEZ,crossref,,,,,,,
c9b6620b3381fbf2839dfc97c7097b17bd34b65f,modular robot failure propagation,Back from the Dead: Self-recovery Strategy for Modular Planetary Exploration Robots_supp4-3644668.mp4,10.1109/tase.2025.3644668/mm2,,2025,component,Ning Zhao,crossref,,,,,,,
ac73009034366912d0b104b3ed2a81a0651858ce,modular robot failure propagation,Towards a Modular Human-Robot Safety Control System Using Petri Nets,10.5220/0013011900003822,"Proceedings of the 21st International Conference on Informatics in Control, Automation and Robotics",2024,proceedings-article,Philipp Kranz,crossref,,,,,,,
3a09fffd402d62565743efc014df823d844dc48e,modular robot failure propagation,Modular network control for robot manipulator,10.1109/secon.1995.513081,Proceedings IEEE Southeastcon '95. Visualize the Future,2002,proceedings-article,M. Copeland,crossref,,,,,,,
99371145f5776ab29acf384925b1c93fac99076b,modular robot failure propagation,Design of a snake robot based on modular joint,10.13180/clawar.2019.26-28.08.28,"Synergy of Automation, IoT &amp; AI",2021,proceedings-article,,crossref,,,,,,,
8b9c752ac98588f2302cb44dc186995ca99a6fae,modular robot failure propagation,Index,10.1002/9781394318520.index,Modular Design Automation of Intelligent Robot Systems,2026,other,,crossref,,,,,,,
f5e5b30938cb9ab1d28a09ff9c8bb7b57f779cf0,modular robot failure propagation,Design of connector for self-reconfigurable modular serpentine sensing robot with quality function deployment,10.32920/ryerson.14649861.v1,,2021,posted-content,Arup Roy,crossref,,,,,,,
64216faf88b9bb02379314018aedaefef06aa096,modular robot failure propagation,References,10.1002/9781394318520.refs,Modular Design Automation of Intelligent Robot Systems,2026,other,,crossref,,,,,,,
c6ced7832c3ea3055f41b56572ac0815cd303a4f,modular robot failure propagation,Design of connector for self-reconfigurable modular serpentine sensing robot with quality function deployment,10.32920/ryerson.14649861,,2021,posted-content,Arup Roy,crossref,,,,,,,
143f462616a18def47ce6bd92ad981afc54e26f6,modular robot failure propagation,Positioning and orientation in modular robot systems,10.1049/cp:19940296,International Conference on Control '94,2005,proceedings-article,W. Zhang,crossref,,,,,,,
53d7c9d7151bee2a893edcb9dea2cd273c3c55cc,modular robot failure propagation,Design and Fabrication of an Auto-Reconfiguring Modular Micro Mobile Robot,10.1109/rvsp.2011.83,"2011 First International Conference on Robot, Vision and Signal Processing",2012,proceedings-article,Jonathan Hodgins,crossref,,,,,,,
6ea9adf37f9ae971e9da208cfb64559d7fbcd705,modular robot failure propagation,Optimization of Modular Serial Robot Configurations,10.1007/978-981-16-5007-9_7,Research on Intelligent Manufacturing,2021,book-chapter,Guilin Yang,crossref,,,,,,,
1019e5355f45c949fb7d972aadbbc21d2a401097,modular robot failure propagation,Hidden Markov Inference Framework for Error Propagation Mitigation in Modular Digital Twins,10.31224/6423,,2026,posted-content,Annice Najafi,crossref,,,,,,,
c7fd9a810f88e0d95c9ab072d0c15f7263502c70,modular robot failure propagation,Evolving composite robot behaviour - a modular architecture,10.1109/romoco.2005.201435,"Proceedings of the Fifth International Workshop on Robot Motion and Control, 2005. RoMoCo '05.",2008,proceedings-article,T. Larsen,crossref,,,,,,,
0d3f92750767a6c12b4052b1d41c03bd6fb18267,modular robot failure propagation,Pressflow to join Modular Industries,10.1108/ir.1999.04926bab.005,Industrial Robot: An International Journal,2014,journal-article,,crossref,,,,,,,
bebffbf937c59a695692c78cf711059c196f8fae,modular robot failure propagation,Modular software architecture for human-robot interaction applied to the InterBot mobile robot,10.1109/icarsc.2018.8374154,2018 IEEE International Conference on Autonomous Robot Systems and Competitions (ICARSC),2018,proceedings-article,Ricardo Cruz,crossref,,,,,,,
24e0bbc3c626d46592c66dbadc9d31a5e9833207,modular robot failure propagation,"Review for ""Cascading failure invulnerability analysis of chemical material network considering failure propagation capability""",10.1002/cjce.24953/v1/review2,,2023,peer-review,,crossref,,,,,,,
307743dbfe411c6d4fa43d6ebfd03df00aa751e3,modular robot failure propagation,"Review for ""Cascading failure invulnerability analysis of chemical material network considering failure propagation capability""",10.1002/cjce.24953/v2/review1,,2023,peer-review,,crossref,,,,,,,
fc18625bd4525a58f3227d834ea7a0de5185f28c,modular robot failure propagation,"Review for ""Cascading failure invulnerability analysis of chemical material network considering failure propagation capability""",10.1002/cjce.24953/v2/review2,,2023,peer-review,,crossref,,,,,,,
dfa8d82bcfdb8c87c44ceef1fd3348a0f1a46e2a,modular robot failure propagation,"Peer Review #2 of ""Iterative improvement in the automatic modular design of robot swarms (v0.1)""",10.7287/peerj-cs.322v0.1/reviews/2,,2020,peer-review,,crossref,,,,,,,
1ab7d20a43197c0f264752bb8e58197fd5c7516d,modular robot failure propagation,"Review for ""Cascading failure invulnerability analysis of chemical material network considering failure propagation capability""",10.1002/cjce.24953/v1/review1,,2023,peer-review,,crossref,,,,,,,
21fe549a69bc37919f0e2c3a2a7b328801aaeda1,modular robot failure propagation,"Review for ""Cascading failure invulnerability analysis of chemical material network considering failure propagation capability""",10.1002/cjce.24953/v3/review1,,2023,peer-review,,crossref,,,,,,,
634c77a896289154df6a7098dcee3b10e9b63e55,modular robot failure propagation,"Peer Review #1 of ""Iterative improvement in the automatic modular design of robot swarms (v0.2)""",10.7287/peerj-cs.322v0.2/reviews/1,,2020,peer-review,,crossref,,,,,,,
508c875617600687f44ab2668ffb7e89b3e40cf9,modular robot failure propagation,Modular Stäubli roboshop,10.1108/ir.1998.04925dab.009,Industrial Robot: An International Journal,2014,journal-article,,crossref,,,,,,,
7935d88f720a11c5da77f85bdd6c0a9e60bfd3ed,modular robot failure propagation,A modular architecture for inverse robot kinematics,10.1109/70.88076,IEEE Transactions on Robotics and Automation,2002,journal-article,V.D. Tourassis,crossref,,,,,,,
